epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
185,1597.58,1.34598,1.1209,1.21187,0.59769,0.01247,0.01824,0.01318,1.69036,1.23571,1.13932,0.00172,0.00172,0.00172
186,1606.73,1.30593,1.10143,1.17237,0.60873,0.01253,0.01821,0.01333,1.66037,1.21307,1.11261,0.001675,0.001675,0.001675
187,1615.53,1.32462,1.11499,1.20174,0.58435,0.0126,0.01818,0.01316,1.70378,1.21859,1.15269,0.00163,0.00163,0.00163
188,1624.25,1.25139,1.04444,1.17322,0.60001,0.0126,0.01837,0.01323,1.68312,1.19729,1.14426,0.001585,0.001585,0.001585
189,1632.97,1.27558,1.04424,1.18281,0.63653,0.01247,0.01839,0.01318,1.675,1.20938,1.13374,0.00154,0.00154,0.00154
190,1641.93,1.29683,1.07117,1.19554,0.60783,0.01247,0.0183,0.0132,1.67151,1.2015,1.13567,0.001495,0.001495,0.001495
191,1652.17,1.40387,1.1022,1.09027,0.6008,0.01241,0.01848,0.01301,1.71483,1.24621,1.15465,0.00145,0.00145,0.00145
192,1661.12,1.37589,1.03539,1.06398,0.59241,0.01222,0.01853,0.01318,1.68366,1.24873,1.14627,0.001405,0.001405,0.001405
193,1670.03,1.40965,1.05167,1.07873,0.61539,0.01241,0.01843,0.01322,1.68361,1.24809,1.13922,0.00136,0.00136,0.00136
194,1678.92,1.40159,1.04051,1.07882,0.63007,0.01247,0.01842,0.01299,1.70311,1.21312,1.15107,0.001315,0.001315,0.001315
195,1687.48,1.39111,1.034,1.07806,0.63908,0.01241,0.01821,0.01285,1.68886,1.21098,1.15915,0.00127,0.00127,0.00127
196,1696.31,1.39572,1.03045,1.07263,0.63689,0.01253,0.01848,0.01284,1.67052,1.19877,1.13492,0.001225,0.001225,0.001225
197,1704.75,1.33044,0.97465,1.05188,0.66233,0.0126,0.01834,0.01283,1.67513,1.19643,1.13578,0.00118,0.00118,0.00118
198,1713.36,1.36618,1.00285,1.06577,0.66487,0.01266,0.0185,0.01321,1.67689,1.19663,1.13008,0.001135,0.001135,0.001135
199,1722.1,1.36849,0.99612,1.06016,0.66948,0.01241,0.01846,0.01301,1.67116,1.21635,1.126,0.00109,0.00109,0.00109
